GameID,Title,AvgSessionLength,VisualStyle,NarrativeDepth,ComplexityScore,PlayerRating,MechanicsCount,MultiplayerSupport,InAppPurchases,ReleaseYear,AvgPlaytimePerUserHrs,ReviewSentiment,HasStoryMode,Platform,TargetAudienceAge,PriceCategory,Genre
5868,Game_868,39.4,Minimalist,1,6.6,3.5,18,0,0,2019,6.2,Mixed,1,Cross-platform,Kids,Free,Sports
5869,Game_869,41.4,Minimalist,2,8.7,2.2,4,0,0,2006,26.6,Positive,1,Cross-platform,Teens,Premium,Shooter
5870,Game_870,39.7,Anime,5,4.6,2.2,7,0,1,2009,40.7,Negative,1,Console,Teens,Paid,Shooter
5871,Game_871,66.8,3D,1,1.5,4.2,9,1,1,2011,0.0,Positive,1,PC,All Ages,Free,Platformer
5872,Game_872,12.3,Cartoon,1,9.6,4.5,16,1,1,2021,2.0,Mixed,0,Console,Kids,Premium,Platformer
5873,Game_873,10.0,Pixel,2,9.2,2.6,6,0,1,2024,15.8,Mixed,0,Console,Teens,Freemium,Simulation
5874,Game_874,16.0,Pixel,1,6.6,1.7,2,0,0,2009,1.7,Positive,1,Mobile,Kids,Freemium,Adventure
5875,Game_875,54.0,Realistic,5,7.8,3.0,5,1,0,2013,0.3,Positive,1,Mobile,Teens,Free,Simulation
5876,Game_876,68.0,Realistic,5,8.6,2.1,18,0,0,2018,15.3,Positive,1,PC,Teens,Freemium,Adventure
5877,Game_877,45.0,Cartoon,2,8.5,2.6,16,1,1,2015,3.0,Positive,0,Cross-platform,Kids,Premium,Puzzle
5878,Game_878,36.2,Pixel,3,5.8,2.6,3,1,0,2022,11.8,Mixed,0,Cross-platform,All Ages,Premium,Puzzle
5879,Game_879,32.5,Cartoon,5,3.8,3.0,11,0,1,2012,10.3,Positive,1,PC,Kids,Free,Shooter
5880,Game_880,46.1,Anime,3,2.5,1.1,1,0,1,2005,0.8,Positive,0,Cross-platform,Teens,Freemium,Shooter
5881,Game_881,102.9,Realistic,5,8.7,3.4,10,0,0,2019,25.4,Positive,0,Cross-platform,All Ages,Freemium,Shooter
5882,Game_882,30.3,3D,2,6.0,1.1,17,0,0,2019,13.1,Positive,1,Console,Adults,Premium,Horror
5883,Game_883,47.0,3D,4,6.3,4.3,11,0,0,2009,6.7,Positive,0,PC,Adults,Freemium,Shooter
5884,Game_884,10.0,Cartoon,2,6.0,5.0,18,0,1,2019,0.1,Mixed,0,Cross-platform,All Ages,Paid,Adventure
5885,Game_885,58.2,Anime,2,7.9,1.5,8,0,1,2011,0.5,Positive,1,PC,Teens,Freemium,Adventure
5886,Game_886,10.0,Cartoon,4,7.6,3.5,2,1,1,2022,7.3,Negative,1,Cross-platform,Teens,Paid,Sports
5887,Game_887,44.1,3D,1,9.6,3.9,6,0,0,2023,5.3,Positive,1,Console,Adults,Freemium,Simulation
5888,Game_888,58.6,Pixel,2,6.0,1.4,10,1,1,2006,9.5,Positive,1,Mobile,All Ages,Paid,Sports
5889,Game_889,38.7,Realistic,4,3.2,3.7,4,0,1,2008,0.7,Positive,1,Cross-platform,Teens,Premium,Platformer
5890,Game_890,44.3,Pixel,2,3.7,1.8,3,1,1,2005,5.3,Negative,1,Console,Adults,Premium,Puzzle
5891,Game_891,43.4,Anime,5,5.9,1.7,17,1,0,2021,0.8,Positive,0,Mobile,Teens,Free,Sports
5892,Game_892,51.6,Realistic,5,9.3,2.7,19,0,1,2014,8.0,Mixed,1,Console,Kids,Freemium,Strategy
5893,Game_893,36.4,Cartoon,1,6.2,4.4,17,1,0,2003,15.2,Negative,1,Mobile,All Ages,Paid,Adventure
5894,Game_894,13.3,3D,5,4.3,3.2,5,1,1,2019,10.5,Mixed,1,PC,Kids,Premium,RPG
5895,Game_895,20.6,Pixel,3,7.9,4.1,9,0,0,2004,1.2,Mixed,1,Mobile,Teens,Free,Shooter
5896,Game_896,22.3,Anime,1,1.9,3.9,17,1,0,2019,3.0,Mixed,0,PC,Adults,Paid,Shooter
5897,Game_897,16.1,3D,1,2.7,4.9,1,0,1,2018,7.4,Positive,1,Console,Teens,Paid,Horror
5898,Game_898,32.3,3D,1,9.9,2.7,19,1,0,2019,19.1,Mixed,1,Cross-platform,Kids,Freemium,Horror
5899,Game_899,45.6,Cartoon,1,5.6,2.8,2,0,1,2022,12.2,Positive,0,Mobile,Kids,Premium,Shooter
5900,Game_900,45.6,Cartoon,1,1.2,3.9,1,0,1,2011,3.7,Mixed,1,Console,All Ages,Freemium,Adventure
5901,Game_901,33.7,3D,1,8.9,3.7,13,0,0,2019,4.4,Positive,1,Cross-platform,Kids,Free,Shooter
5902,Game_902,43.6,Minimalist,1,3.1,1.6,9,1,0,2009,0.8,Mixed,1,Mobile,Adults,Premium,Platformer
5903,Game_903,42.5,Minimalist,4,4.4,3.5,13,0,0,2021,32.3,Mixed,1,Console,All Ages,Paid,Puzzle
5904,Game_904,36.8,Realistic,1,6.4,4.5,14,1,1,2020,8.7,Positive,0,PC,Adults,Paid,Platformer
5905,Game_905,13.1,Cartoon,5,3.5,4.8,14,0,0,2024,13.9,Mixed,0,Console,All Ages,Premium,Simulation
5906,Game_906,51.2,Realistic,4,7.5,2.2,18,0,0,2019,1.8,Negative,1,Mobile,All Ages,Paid,Strategy
5907,Game_907,37.4,Minimalist,5,4.1,3.4,11,1,0,2020,1.6,Mixed,1,Mobile,All Ages,Freemium,RPG
5908,Game_908,44.0,Realistic,1,8.1,4.5,13,1,0,2024,4.1,Mixed,1,Mobile,All Ages,Premium,Puzzle
5909,Game_909,69.5,Realistic,5,3.5,4.3,19,0,1,2006,2.8,Positive,1,PC,Teens,Premium,Simulation
5910,Game_910,62.9,Anime,1,7.1,4.8,12,0,0,2022,7.2,Positive,1,Console,Kids,Premium,Shooter
5911,Game_911,58.3,3D,3,1.8,3.2,15,0,1,2007,1.8,Positive,1,PC,Kids,Premium,Puzzle
5912,Game_912,27.2,3D,2,9.9,4.6,13,0,0,2015,19.9,Positive,0,PC,Kids,Freemium,Platformer
5913,Game_913,70.0,Pixel,1,8.9,4.9,19,1,1,2022,5.4,Mixed,1,Mobile,Teens,Premium,Sports
5914,Game_914,44.1,Minimalist,3,1.7,2.3,10,0,1,2024,12.3,Positive,1,Cross-platform,Teens,Free,Shooter
5915,Game_915,28.9,Realistic,4,9.0,4.2,7,0,1,2022,2.9,Positive,0,Mobile,All Ages,Premium,Shooter
5916,Game_916,29.7,Realistic,3,9.2,4.4,1,0,1,2011,18.4,Mixed,1,Cross-platform,Kids,Free,Platformer
5917,Game_917,45.1,Pixel,4,1.4,1.8,1,1,1,2006,8.5,Mixed,1,Console,Adults,Premium,Puzzle
5918,Game_918,72.8,Cartoon,1,2.6,4.4,9,0,0,2010,0.4,Positive,0,Console,Kids,Premium,Puzzle
5919,Game_919,24.5,Cartoon,2,7.6,3.3,10,0,1,2007,11.7,Positive,1,Cross-platform,Kids,Free,Simulation
5920,Game_920,59.6,Cartoon,1,5.1,1.8,2,1,1,2009,10.3,Mixed,1,PC,All Ages,Paid,Sports
5921,Game_921,10.0,3D,4,8.8,4.2,2,0,1,2004,2.9,Positive,1,Mobile,Teens,Premium,Horror
5922,Game_922,58.1,Minimalist,4,9.5,1.8,17,1,1,2017,3.8,Mixed,1,PC,All Ages,Paid,Simulation
5923,Game_923,51.2,Cartoon,4,9.7,1.7,15,0,0,2022,12.4,Positive,1,Cross-platform,Kids,Premium,Puzzle
5924,Game_924,19.4,Pixel,3,6.4,2.6,8,1,1,2009,3.9,Mixed,1,PC,Teens,Freemium,Sports
5925,Game_925,52.2,3D,1,2.8,2.8,10,0,0,2021,3.2,Positive,1,Cross-platform,All Ages,Premium,Adventure
5926,Game_926,53.2,Anime,4,6.2,3.9,16,1,0,2021,12.3,Negative,0,Console,Adults,Paid,RPG
5927,Game_927,41.7,Realistic,1,2.2,3.6,10,0,1,2020,6.7,Positive,0,Console,Adults,Paid,Adventure
5928,Game_928,46.2,3D,1,2.7,3.3,11,0,1,2019,23.2,Positive,1,PC,Adults,Paid,Simulation
5929,Game_929,21.4,Cartoon,3,3.4,2.7,18,0,0,2017,3.1,Mixed,1,Console,All Ages,Paid,Strategy
5930,Game_930,74.9,Pixel,3,6.3,1.4,3,1,0,2023,8.2,Positive,0,Console,Teens,Freemium,Shooter
5931,Game_931,63.0,Realistic,4,6.8,1.5,7,0,0,2004,10.0,Positive,1,PC,Teens,Freemium,Horror
5932,Game_932,65.7,Anime,5,9.5,4.5,17,0,1,2013,4.8,Positive,1,Cross-platform,Teens,Premium,Shooter
5933,Game_933,39.7,Realistic,1,6.2,3.8,1,0,1,2010,4.1,Positive,1,PC,Teens,Free,Adventure
5934,Game_934,13.0,Anime,4,5.3,1.5,6,1,1,2016,4.9,Positive,1,Cross-platform,All Ages,Free,Simulation
5935,Game_935,89.7,3D,1,3.6,2.6,13,1,0,2004,36.5,Positive,1,Console,All Ages,Premium,Puzzle
5936,Game_936,55.3,Pixel,4,5.7,1.0,19,1,1,2017,41.3,Positive,0,Mobile,All Ages,Freemium,Strategy
5937,Game_937,44.5,Anime,1,2.3,1.3,1,0,0,2023,2.1,Negative,1,Cross-platform,Teens,Premium,Shooter
5938,Game_938,28.3,Minimalist,1,2.6,2.0,9,1,0,2012,44.8,Positive,0,Cross-platform,Adults,Paid,Sports
5939,Game_939,19.1,3D,2,7.6,3.7,9,0,0,2008,7.7,Negative,0,Mobile,Teens,Free,Adventure
5940,Game_940,53.6,3D,5,7.3,3.0,16,0,1,2007,6.5,Positive,1,Mobile,All Ages,Premium,Adventure
5941,Game_941,48.2,Cartoon,4,2.3,1.7,5,0,0,2011,1.7,Negative,1,Mobile,Adults,Freemium,RPG
5942,Game_942,10.0,3D,3,8.0,1.8,18,0,1,2017,1.5,Positive,1,PC,Kids,Paid,Shooter
5943,Game_943,10.7,Anime,2,7.7,3.8,1,0,0,2006,0.7,Mixed,1,Mobile,Teens,Premium,RPG
5944,Game_944,55.9,3D,3,2.1,4.5,12,1,1,2014,28.6,Positive,1,Console,Kids,Premium,Puzzle
5945,Game_945,44.0,Cartoon,5,2.2,3.1,8,0,0,2019,10.2,Positive,0,PC,Kids,Paid,Horror
5946,Game_946,43.4,Pixel,2,2.9,2.9,6,0,0,2002,2.9,Positive,1,Console,Kids,Paid,Puzzle
5947,Game_947,67.7,Pixel,5,3.9,4.4,11,0,1,2022,2.9,Positive,1,Console,Kids,Paid,Simulation
5948,Game_948,45.1,Pixel,4,3.7,2.2,18,0,1,2019,0.6,Mixed,1,Console,All Ages,Freemium,Horror
5949,Game_949,51.0,Pixel,1,4.7,2.9,11,1,1,2010,4.3,Mixed,1,Console,All Ages,Paid,Strategy
5950,Game_950,45.1,Cartoon,4,1.9,4.1,14,0,0,2020,5.5,Positive,1,Console,Teens,Free,Platformer
5951,Game_951,51.9,Pixel,1,6.9,2.9,1,1,1,2017,5.9,Positive,1,Cross-platform,Kids,Free,RPG
5952,Game_952,39.5,Anime,5,4.0,3.5,3,1,0,2012,4.6,Mixed,1,Console,Kids,Freemium,Horror
5953,Game_953,52.6,Pixel,3,5.6,1.7,4,0,1,2009,10.1,Negative,1,Cross-platform,All Ages,Freemium,Simulation
5954,Game_954,82.1,Realistic,4,6.6,4.9,4,1,0,2020,2.9,Positive,1,Console,Teens,Freemium,Sports
5955,Game_955,89.1,Cartoon,2,2.1,1.0,9,1,0,2012,5.4,Negative,1,Cross-platform,Adults,Freemium,Platformer
5956,Game_956,30.5,Cartoon,2,7.8,1.9,18,1,1,2005,1.3,Negative,1,Mobile,Kids,Premium,Sports
5957,Game_957,53.5,3D,1,6.9,1.7,14,1,0,2013,12.9,Positive,1,Mobile,Kids,Free,Shooter
5958,Game_958,33.0,Minimalist,3,4.2,2.5,1,1,0,2012,9.0,Positive,1,Cross-platform,Adults,Premium,Strategy
5959,Game_959,10.0,Anime,5,8.7,1.0,17,0,1,2013,1.2,Mixed,1,Mobile,All Ages,Paid,Puzzle
5960,Game_960,32.4,Pixel,2,4.6,2.5,18,0,1,2020,3.6,Positive,0,PC,Adults,Freemium,RPG
5961,Game_961,54.7,Minimalist,3,8.0,1.0,8,1,0,2021,5.7,Positive,1,Cross-platform,Kids,Paid,Sports
5962,Game_962,44.0,Cartoon,4,8.3,2.4,14,0,0,2023,5.4,Mixed,1,Console,All Ages,Premium,Sports
5963,Game_963,41.2,Minimalist,3,5.6,1.5,6,1,1,2001,4.1,Positive,1,Cross-platform,Adults,Paid,Strategy
5964,Game_964,44.9,3D,1,5.2,4.0,5,0,1,2005,15.3,Positive,1,Cross-platform,Adults,Free,Sports
5965,Game_965,66.3,Anime,5,8.0,3.5,13,0,1,2010,10.4,Mixed,1,Cross-platform,Teens,Freemium,Simulation
5966,Game_966,10.0,Pixel,4,6.2,3.8,18,0,0,2016,22.9,Positive,0,PC,Kids,Free,Sports
5967,Game_967,71.0,Minimalist,3,6.8,1.0,16,1,0,2014,2.4,Positive,1,Mobile,All Ages,Freemium,Platformer
5968,Game_968,13.3,Minimalist,2,2.6,2.5,2,1,1,2015,7.5,Negative,0,Console,Adults,Paid,Adventure
5969,Game_969,62.2,Cartoon,5,5.5,1.5,14,0,1,2021,6.9,Positive,1,PC,All Ages,Premium,Horror
5970,Game_970,41.4,Realistic,3,1.8,4.2,1,1,0,2022,2.8,Positive,1,Cross-platform,Kids,Freemium,Adventure
5971,Game_971,52.0,Anime,3,6.9,2.9,19,0,0,2001,13.1,Positive,1,PC,All Ages,Freemium,Shooter
5972,Game_972,49.0,Anime,2,6.1,3.6,13,0,0,2019,15.2,Positive,1,Cross-platform,Kids,Freemium,Puzzle
5973,Game_973,20.8,3D,4,2.6,3.2,11,1,0,2011,9.0,Mixed,1,PC,Kids,Free,Simulation
5974,Game_974,23.4,Minimalist,4,5.7,2.9,18,0,1,2000,1.7,Positive,1,PC,Teens,Premium,Simulation
5975,Game_975,10.0,Cartoon,5,3.0,1.7,16,0,0,2017,26.7,Positive,1,PC,Teens,Paid,Platformer
5976,Game_976,44.9,Cartoon,1,8.4,3.9,5,0,0,2005,8.5,Positive,1,Console,Kids,Freemium,Shooter
5977,Game_977,50.1,Pixel,1,1.9,4.3,6,1,1,2019,5.5,Mixed,1,Console,Adults,Paid,Platformer
5978,Game_978,44.2,Cartoon,4,4.3,1.9,9,1,0,2016,6.2,Positive,1,Console,Teens,Paid,Sports
5979,Game_979,39.3,Minimalist,4,6.2,1.7,2,1,1,2013,8.5,Positive,1,PC,Kids,Premium,Shooter
5980,Game_980,37.5,Realistic,2,1.6,3.1,4,0,0,2019,5.7,Mixed,0,Mobile,Teens,Free,Shooter
5981,Game_981,48.0,Anime,5,2.4,4.8,2,1,0,2017,23.1,Positive,1,Console,Teens,Premium,Platformer
5982,Game_982,38.6,Realistic,4,1.8,4.0,17,0,1,2023,15.3,Mixed,1,Cross-platform,Adults,Free,Shooter
5983,Game_983,24.4,Minimalist,1,9.1,3.8,13,1,1,2005,3.3,Negative,0,Console,Kids,Freemium,Simulation
5984,Game_984,60.0,Anime,3,8.3,2.4,13,0,1,2018,14.0,Mixed,1,PC,Kids,Freemium,Strategy
5985,Game_985,59.8,Minimalist,5,7.8,3.2,3,0,1,2008,15.4,Positive,1,Cross-platform,All Ages,Paid,Puzzle
5986,Game_986,42.9,Realistic,3,1.6,2.1,3,1,0,2021,2.9,Positive,1,Cross-platform,Kids,Paid,Puzzle
5987,Game_987,42.9,Pixel,1,6.5,2.5,7,1,0,2014,1.5,Mixed,1,Mobile,Teens,Free,Horror
5988,Game_988,22.7,Minimalist,3,2.8,4.2,14,0,1,2003,5.9,Mixed,1,PC,All Ages,Paid,Horror
5989,Game_989,44.9,Minimalist,4,6.9,4.4,1,1,1,2010,0.3,Negative,0,PC,Teens,Paid,Shooter
5990,Game_990,45.1,3D,5,3.6,2.0,13,0,1,2012,2.8,Negative,0,PC,Kids,Free,RPG
5991,Game_991,59.3,3D,3,4.9,3.1,12,0,1,2011,3.1,Negative,1,Mobile,Kids,Paid,Shooter
5992,Game_992,42.7,Cartoon,1,6.9,3.4,15,1,1,2018,0.3,Mixed,1,Mobile,Teens,Paid,Adventure
5993,Game_993,67.7,Anime,3,7.8,3.9,3,0,1,2016,3.8,Negative,0,Mobile,Adults,Paid,Shooter
5994,Game_994,19.1,Anime,3,2.9,2.8,16,0,1,2015,6.7,Negative,1,PC,All Ages,Premium,Sports
5995,Game_995,18.8,Cartoon,2,4.6,1.4,7,1,1,2006,0.7,Positive,0,PC,Kids,Premium,Shooter
5996,Game_996,51.1,Minimalist,2,6.4,3.8,19,0,0,2007,12.2,Mixed,0,Mobile,Teens,Premium,Simulation
5997,Game_997,10.0,Realistic,4,5.5,3.2,9,0,0,2010,6.4,Negative,1,Console,Kids,Free,Simulation
5998,Game_998,46.5,3D,5,4.2,3.0,16,0,0,2012,36.0,Positive,1,Mobile,All Ages,Paid,Platformer
5999,Game_999,10.0,Realistic,3,9.7,4.2,10,0,0,2004,4.2,Mixed,1,PC,Adults,Paid,Strategy
6000,Game_1000,70.0,Realistic,1,7.0,1.2,5,0,1,2007,4.2,Mixed,0,PC,Kids,Premium,Platformer
