ShipmentID,OriginCity,DestinationCity,DistanceKM,PackageWeightKG,PackageSize,TransportMode,DispatchTime,ScheduledDeliveryDays,TrafficCondition,WeatherCondition,OperationalDisruption,NumStops,DeliveryPartner,CustomerPriority,ActualDeliveryDays,DelayCategory
10604,Delhi,Kolkata,678.5,3.36,Small,Rail,2024-06-24 03:00:00,9,Clear,Clear,None,3,3PL-A,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10605,Mumbai,Mumbai,450.0,6.67,Large,Rail,2024-11-28 20:00:00,9,Heavy,Clear,None,2,Internal,High,<function <lambda> at 0x7cd864291300>,Major Delay
10606,Mumbai,Bangalore,316.7,6.33,Small,Road,2024-09-02 20:00:00,2,Heavy,Clear,None,0,Internal,Low,<function <lambda> at 0x7cd864291300>,Cancelled
10607,Hyderabad,Kolkata,606.0,7.4,Large,Road,2024-03-22 18:00:00,3,Moderate,Foggy,None,4,3PL-B,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10608,Bangalore,Hyderabad,730.1,2.92,Medium,Road,2024-11-05 09:00:00,3,Jam,Stormy,None,0,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10609,Kolkata,Chennai,619.9,5.6,Small,Road,2024-03-07 21:00:00,2,Moderate,Clear,None,0,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10610,Chennai,Chennai,703.6,3.92,Large,Air,2024-09-05 00:00:00,7,Moderate,Clear,None,0,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10611,Bangalore,Delhi,1174.3,1.54,Medium,Air,2024-09-09 03:00:00,8,Moderate,Clear,None,1,3PL-C,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10612,Delhi,Hyderabad,600.4,6.11,Large,Rail,2024-06-01 18:00:00,7,Heavy,Clear,None,1,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10613,Chennai,Mumbai,563.1,0.86,Oversize,Rail,2024-05-25 19:00:00,3,Clear,Rainy,None,4,Internal,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10614,Bangalore,Chennai,940.3,8.58,Oversize,Road,2024-03-29 19:00:00,2,Moderate,Clear,None,3,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10615,Kolkata,Bangalore,1124.6,5.9,Small,Road,2024-02-29 20:00:00,2,Moderate,Clear,None,2,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10616,Hyderabad,Hyderabad,290.7,3.83,Oversize,Road,2024-06-04 10:00:00,4,Clear,Clear,None,0,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10617,Chennai,Mumbai,658.4,8.17,Oversize,Air,2024-02-04 15:00:00,3,Clear,Clear,None,0,3PL-B,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10618,Chennai,Bangalore,709.9,10.01,Large,Road,2024-04-25 04:00:00,5,Moderate,Clear,Strike,4,3PL-B,Low,<function <lambda> at 0x7cd864291300>,On-Time
10619,Bangalore,Delhi,551.1,3.82,Large,Rail,2024-11-10 03:00:00,7,Jam,Clear,None,1,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10620,Mumbai,Mumbai,967.9,8.43,Large,Road,2024-01-12 18:00:00,6,Clear,Clear,None,0,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10621,Hyderabad,Bangalore,1051.1,4.74,Large,Road,2024-05-15 07:00:00,7,Clear,Clear,None,1,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10622,Chennai,Chennai,802.2,4.01,Large,Road,2024-01-21 20:00:00,8,Moderate,Clear,None,2,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10623,Delhi,Kolkata,643.2,8.22,Medium,Road,2024-11-22 09:00:00,6,Clear,Clear,Strike,2,Internal,Low,<function <lambda> at 0x7cd864291300>,Major Delay
10624,Chennai,Hyderabad,313.8,1.22,Large,Road,2024-07-04 04:00:00,8,Clear,Clear,None,2,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10625,Delhi,Chennai,540.4,10.52,Large,Rail,2024-08-20 00:00:00,5,Clear,Clear,None,4,3PL-C,Low,<function <lambda> at 0x7cd864291300>,Cancelled
10626,Chennai,Hyderabad,475.0,0.5,Small,Rail,2024-01-12 01:00:00,8,Heavy,Clear,None,3,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10627,Bangalore,Kolkata,753.2,6.76,Small,Air,2024-12-28 09:00:00,4,Clear,Clear,None,3,3PL-B,High,<function <lambda> at 0x7cd864291300>,Cancelled
10628,Hyderabad,Delhi,817.8,4.49,Small,Road,2024-05-15 05:00:00,1,Moderate,Clear,None,1,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10629,Kolkata,Hyderabad,983.5,8.24,Large,Road,2024-08-25 08:00:00,2,Clear,Clear,None,0,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10630,Mumbai,Bangalore,289.1,5.35,Medium,Air,2024-04-12 07:00:00,6,Clear,Clear,None,4,3PL-C,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10631,Kolkata,Delhi,855.1,4.91,Oversize,Rail,2024-04-17 18:00:00,4,Moderate,Clear,None,0,3PL-B,High,<function <lambda> at 0x7cd864291300>,Cancelled
10632,Chennai,Delhi,1083.6,8.03,Medium,Air,2024-07-27 05:00:00,7,Jam,Clear,None,4,3PL-C,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10633,Bangalore,Mumbai,308.5,5.87,Medium,Air,2024-02-13 02:00:00,3,Clear,Clear,None,3,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10634,Bangalore,Hyderabad,588.5,0.5,Medium,Road,2024-09-01 12:00:00,3,Clear,Clear,None,1,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10635,Kolkata,Kolkata,794.2,10.05,Oversize,Road,2024-10-10 16:00:00,7,Moderate,Clear,Strike,0,3PL-B,Low,<function <lambda> at 0x7cd864291300>,On-Time
10636,Hyderabad,Bangalore,1018.4,11.82,Large,Road,2024-09-01 23:00:00,1,Heavy,Stormy,None,4,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10637,Hyderabad,Kolkata,920.5,3.78,Medium,Sea,2024-09-04 08:00:00,2,Heavy,Stormy,None,4,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10638,Bangalore,Delhi,1248.4,9.31,Small,Road,2024-01-07 23:00:00,1,Moderate,Clear,None,0,Internal,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10639,Kolkata,Bangalore,1390.5,3.14,Small,Road,2024-03-09 15:00:00,4,Clear,Clear,None,3,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10640,Bangalore,Bangalore,1630.0,9.61,Oversize,Air,2024-10-29 00:00:00,1,Clear,Foggy,None,3,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10641,Chennai,Chennai,184.0,1.51,Medium,Road,2024-03-27 17:00:00,3,Heavy,Clear,None,2,Internal,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10642,Hyderabad,Mumbai,994.3,6.47,Medium,Rail,2024-06-27 19:00:00,4,Moderate,Clear,None,1,3PL-C,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10643,Chennai,Hyderabad,100.0,5.46,Large,Rail,2024-06-17 12:00:00,7,Heavy,Clear,None,2,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10644,Hyderabad,Bangalore,1052.9,1.93,Oversize,Rail,2024-06-03 18:00:00,6,Heavy,Clear,None,0,3PL-A,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10645,Hyderabad,Mumbai,1075.0,3.59,Oversize,Rail,2024-10-27 22:00:00,7,Moderate,Clear,None,0,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10646,Chennai,Chennai,981.8,6.93,Medium,Sea,2024-02-06 16:00:00,2,Clear,Clear,None,1,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10647,Delhi,Chennai,787.1,0.5,Medium,Road,2024-12-24 11:00:00,5,Clear,Clear,None,4,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10648,Bangalore,Hyderabad,1087.7,3.33,Oversize,Road,2024-03-08 05:00:00,5,Moderate,Rainy,None,1,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10649,Mumbai,Hyderabad,762.6,11.65,Medium,Rail,2024-08-21 07:00:00,7,Moderate,Clear,None,2,3PL-B,High,<function <lambda> at 0x7cd864291300>,Cancelled
10650,Delhi,Chennai,803.6,3.51,Oversize,Road,2024-10-27 21:00:00,9,Moderate,Rainy,None,4,3PL-A,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10651,Mumbai,Hyderabad,1031.0,4.02,Large,Road,2024-09-25 13:00:00,4,Moderate,Rainy,None,1,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10652,Mumbai,Bangalore,1540.3,10.54,Medium,Road,2024-01-11 20:00:00,1,Clear,Clear,None,3,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10653,Chennai,Delhi,853.3,7.07,Large,Road,2024-12-06 21:00:00,2,Moderate,Rainy,None,4,3PL-A,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10654,Delhi,Delhi,1438.7,8.31,Small,Rail,2024-08-26 17:00:00,8,Heavy,Clear,Strike,2,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10655,Delhi,Chennai,176.3,4.35,Oversize,Road,2024-12-07 04:00:00,3,Heavy,Clear,None,0,Internal,Low,<function <lambda> at 0x7cd864291300>,Cancelled
10656,Chennai,Delhi,699.9,7.58,Medium,Road,2024-03-14 21:00:00,3,Heavy,Clear,None,3,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10657,Hyderabad,Delhi,947.9,0.89,Small,Road,2024-06-03 17:00:00,9,Heavy,Clear,None,2,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10658,Bangalore,Bangalore,525.1,5.51,Medium,Air,2024-10-03 04:00:00,3,Clear,Rainy,None,1,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10659,Delhi,Chennai,487.8,3.39,Medium,Air,2024-05-08 19:00:00,8,Clear,Foggy,None,0,Internal,Low,<function <lambda> at 0x7cd864291300>,Major Delay
10660,Bangalore,Mumbai,656.7,11.54,Oversize,Air,2024-06-17 08:00:00,1,Moderate,Rainy,None,1,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10661,Hyderabad,Chennai,491.9,5.85,Small,Road,2024-10-09 19:00:00,9,Jam,Foggy,None,0,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10662,Mumbai,Chennai,472.2,2.22,Oversize,Rail,2024-04-20 06:00:00,8,Heavy,Clear,None,1,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10663,Mumbai,Chennai,869.2,4.19,Oversize,Road,2024-01-13 08:00:00,5,Clear,Rainy,Vehicle Breakdown,2,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10664,Hyderabad,Hyderabad,1026.3,10.42,Small,Air,2024-08-16 09:00:00,6,Jam,Clear,None,1,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10665,Delhi,Bangalore,964.3,4.21,Small,Road,2024-06-24 11:00:00,4,Clear,Clear,None,3,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10666,Mumbai,Chennai,861.4,3.71,Large,Rail,2024-05-08 12:00:00,8,Clear,Rainy,None,0,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10667,Chennai,Mumbai,1191.5,4.31,Large,Road,2024-04-03 19:00:00,1,Clear,Clear,None,2,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10668,Chennai,Kolkata,427.7,6.65,Small,Rail,2024-04-07 23:00:00,3,Moderate,Clear,None,1,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10669,Chennai,Chennai,651.0,8.72,Large,Air,2024-05-18 02:00:00,6,Clear,Clear,None,2,Internal,High,<function <lambda> at 0x7cd864291300>,Cancelled
10670,Kolkata,Chennai,904.1,6.35,Small,Road,2024-06-28 08:00:00,7,Moderate,Rainy,None,2,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10671,Bangalore,Hyderabad,774.4,0.5,Oversize,Air,2024-11-30 15:00:00,4,Clear,Clear,None,2,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10672,Kolkata,Chennai,1140.2,10.11,Small,Road,2024-01-22 06:00:00,3,Clear,Clear,None,2,3PL-B,Low,<function <lambda> at 0x7cd864291300>,On-Time
10673,Chennai,Delhi,589.4,5.13,Small,Rail,2024-11-02 16:00:00,7,Clear,Clear,None,2,3PL-C,High,<function <lambda> at 0x7cd864291300>,Major Delay
10674,Hyderabad,Mumbai,1094.5,3.6,Medium,Rail,2024-02-28 07:00:00,5,Heavy,Clear,System Outage,3,Internal,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10675,Chennai,Chennai,555.5,6.67,Small,Road,2024-01-19 20:00:00,1,Clear,Rainy,None,3,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10676,Delhi,Bangalore,823.6,9.27,Small,Air,2024-06-06 16:00:00,4,Clear,Clear,Vehicle Breakdown,0,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10677,Delhi,Bangalore,417.8,7.06,Large,Road,2024-02-08 11:00:00,6,Jam,Stormy,None,4,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10678,Kolkata,Chennai,1025.3,4.59,Oversize,Road,2024-12-11 14:00:00,3,Heavy,Foggy,None,2,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10679,Hyderabad,Delhi,1049.0,0.69,Medium,Air,2024-04-27 17:00:00,2,Heavy,Clear,None,2,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10680,Chennai,Mumbai,512.6,3.8,Medium,Sea,2024-04-24 11:00:00,7,Clear,Clear,None,4,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10681,Bangalore,Hyderabad,732.4,7.31,Small,Road,2024-06-15 10:00:00,8,Moderate,Clear,None,3,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10682,Chennai,Chennai,1001.9,7.39,Medium,Road,2024-09-13 15:00:00,5,Clear,Clear,None,2,3PL-B,Low,<function <lambda> at 0x7cd864291300>,On-Time
10683,Kolkata,Bangalore,565.3,6.08,Oversize,Road,2024-01-31 02:00:00,4,Jam,Clear,None,3,3PL-B,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10684,Delhi,Bangalore,1048.0,10.84,Large,Sea,2024-06-16 00:00:00,5,Heavy,Clear,None,0,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10685,Delhi,Kolkata,876.8,11.45,Medium,Road,2024-02-13 04:00:00,3,Moderate,Clear,Vehicle Breakdown,2,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10686,Bangalore,Mumbai,952.8,7.26,Large,Air,2024-03-10 21:00:00,6,Clear,Clear,None,4,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10687,Chennai,Bangalore,831.6,4.35,Medium,Road,2024-01-13 22:00:00,4,Clear,Foggy,None,4,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10688,Kolkata,Delhi,988.4,9.6,Small,Road,2024-05-28 02:00:00,5,Clear,Foggy,None,2,Internal,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10689,Kolkata,Bangalore,1087.1,3.92,Large,Air,2024-01-17 09:00:00,7,Moderate,Clear,None,2,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10690,Hyderabad,Kolkata,485.5,4.21,Small,Rail,2024-11-05 21:00:00,9,Moderate,Clear,System Outage,3,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10691,Delhi,Chennai,1028.2,10.11,Large,Road,2024-05-20 15:00:00,4,Moderate,Clear,None,0,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10692,Mumbai,Hyderabad,714.2,7.08,Oversize,Rail,2024-08-22 02:00:00,6,Clear,Clear,None,2,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10693,Chennai,Bangalore,522.2,0.5,Medium,Air,2024-01-23 08:00:00,6,Moderate,Clear,None,2,3PL-B,Low,<function <lambda> at 0x7cd864291300>,On-Time
10694,Chennai,Kolkata,972.6,10.32,Large,Road,2024-07-15 08:00:00,1,Moderate,Clear,None,4,3PL-B,Low,<function <lambda> at 0x7cd864291300>,On-Time
10695,Kolkata,Mumbai,715.8,2.48,Medium,Rail,2024-11-24 22:00:00,9,Clear,Clear,None,3,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10696,Mumbai,Bangalore,1324.9,0.5,Medium,Road,2024-04-21 20:00:00,4,Clear,Clear,None,0,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10697,Mumbai,Hyderabad,1126.4,5.58,Small,Air,2024-03-29 04:00:00,4,Clear,Clear,None,3,3PL-C,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10698,Kolkata,Chennai,1506.5,6.4,Medium,Road,2024-06-04 17:00:00,1,Clear,Rainy,None,1,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10699,Delhi,Hyderabad,579.1,5.65,Oversize,Road,2024-07-28 05:00:00,2,Clear,Clear,None,2,3PL-B,Low,<function <lambda> at 0x7cd864291300>,On-Time
10700,Delhi,Kolkata,647.8,7.0,Medium,Rail,2024-02-20 18:00:00,5,Heavy,Clear,None,1,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10701,Mumbai,Mumbai,584.3,6.97,Medium,Sea,2024-05-20 08:00:00,1,Moderate,Foggy,None,1,Internal,Medium,<function <lambda> at 0x7cd864291300>,Cancelled
10702,Chennai,Kolkata,678.9,0.83,Oversize,Road,2024-08-24 19:00:00,5,Clear,Clear,Strike,2,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10703,Chennai,Delhi,924.8,5.64,Small,Road,2024-01-28 19:00:00,6,Clear,Clear,None,3,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10704,Bangalore,Hyderabad,874.3,5.59,Medium,Road,2024-11-27 01:00:00,5,Heavy,Clear,None,2,Internal,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10705,Hyderabad,Kolkata,786.6,8.62,Small,Rail,2024-01-16 18:00:00,9,Moderate,Rainy,None,2,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10706,Delhi,Mumbai,176.2,4.08,Oversize,Road,2024-07-16 17:00:00,1,Clear,Clear,None,0,3PL-B,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10707,Mumbai,Delhi,854.1,4.16,Oversize,Rail,2024-05-13 01:00:00,8,Moderate,Clear,None,4,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10708,Kolkata,Hyderabad,284.0,3.57,Medium,Rail,2024-06-30 01:00:00,3,Moderate,Rainy,None,3,Internal,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10709,Delhi,Kolkata,624.1,6.12,Large,Rail,2024-11-17 16:00:00,7,Heavy,Clear,None,0,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10710,Hyderabad,Bangalore,608.3,6.2,Large,Road,2024-11-14 01:00:00,2,Moderate,Rainy,None,1,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10711,Chennai,Bangalore,1271.7,7.19,Large,Rail,2024-01-30 15:00:00,5,Moderate,Rainy,None,3,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10712,Mumbai,Hyderabad,791.1,7.44,Oversize,Air,2024-05-18 21:00:00,1,Moderate,Stormy,None,4,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10713,Delhi,Mumbai,339.2,2.77,Oversize,Road,2024-05-04 05:00:00,6,Heavy,Clear,None,1,3PL-B,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10714,Bangalore,Delhi,624.6,3.02,Oversize,Rail,2024-06-14 13:00:00,6,Clear,Clear,Vehicle Breakdown,0,Internal,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10715,Mumbai,Mumbai,684.6,0.5,Small,Air,2024-03-23 03:00:00,1,Clear,Clear,None,4,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10716,Mumbai,Chennai,914.1,7.82,Oversize,Road,2024-10-18 06:00:00,8,Heavy,Clear,None,4,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10717,Kolkata,Hyderabad,1015.7,1.8,Small,Road,2024-03-04 09:00:00,1,Clear,Stormy,Strike,3,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10718,Bangalore,Mumbai,791.7,10.92,Large,Air,2024-09-15 11:00:00,5,Moderate,Clear,None,4,3PL-C,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10719,Bangalore,Mumbai,1043.4,5.06,Oversize,Road,2024-03-20 14:00:00,2,Moderate,Clear,None,2,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10720,Bangalore,Bangalore,995.6,5.52,Medium,Road,2024-06-26 12:00:00,8,Heavy,Clear,None,4,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10721,Bangalore,Chennai,863.8,3.97,Oversize,Rail,2024-03-10 07:00:00,4,Jam,Clear,None,0,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10722,Delhi,Kolkata,1185.4,7.95,Small,Rail,2024-05-19 04:00:00,2,Heavy,Clear,None,2,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10723,Hyderabad,Hyderabad,1531.7,6.22,Large,Road,2024-06-15 18:00:00,7,Clear,Clear,None,1,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10724,Mumbai,Delhi,546.2,4.58,Medium,Road,2024-10-05 10:00:00,4,Moderate,Clear,None,2,3PL-C,Low,<function <lambda> at 0x7cd864291300>,Major Delay
10725,Kolkata,Chennai,935.1,4.95,Oversize,Road,2024-11-23 13:00:00,7,Clear,Clear,None,3,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10726,Hyderabad,Bangalore,633.7,6.67,Small,Rail,2024-03-08 19:00:00,8,Clear,Foggy,System Outage,1,3PL-C,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10727,Bangalore,Bangalore,789.0,6.6,Large,Road,2024-11-13 15:00:00,4,Heavy,Clear,None,2,3PL-A,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10728,Bangalore,Chennai,824.2,6.88,Large,Rail,2024-02-16 15:00:00,7,Moderate,Clear,None,4,3PL-A,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10729,Bangalore,Bangalore,903.6,0.5,Oversize,Road,2024-07-21 12:00:00,7,Moderate,Rainy,None,1,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10730,Bangalore,Kolkata,783.5,7.97,Medium,Road,2024-09-04 16:00:00,8,Moderate,Foggy,None,3,3PL-C,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10731,Kolkata,Kolkata,1251.1,0.5,Large,Rail,2024-08-06 00:00:00,1,Clear,Clear,None,3,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10732,Kolkata,Kolkata,882.2,3.62,Medium,Rail,2024-03-26 13:00:00,8,Clear,Foggy,None,1,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10733,Delhi,Delhi,1451.6,4.07,Oversize,Rail,2024-06-17 18:00:00,2,Moderate,Clear,System Outage,0,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10734,Kolkata,Chennai,1223.7,2.29,Oversize,Road,2024-11-13 07:00:00,4,Heavy,Clear,None,0,3PL-C,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10735,Chennai,Chennai,677.1,12.39,Oversize,Road,2024-07-12 18:00:00,8,Heavy,Clear,None,4,Internal,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10736,Delhi,Hyderabad,732.0,3.49,Oversize,Road,2024-01-26 14:00:00,2,Clear,Clear,None,4,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10737,Bangalore,Kolkata,1004.6,3.5,Oversize,Road,2024-10-24 11:00:00,7,Clear,Foggy,System Outage,2,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10738,Delhi,Bangalore,662.6,0.5,Oversize,Air,2024-04-09 05:00:00,7,Clear,Clear,None,3,Internal,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10739,Mumbai,Bangalore,1199.8,11.72,Small,Road,2024-10-22 16:00:00,9,Moderate,Rainy,None,4,3PL-A,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10740,Kolkata,Bangalore,390.5,6.19,Small,Road,2024-03-09 22:00:00,6,Clear,Clear,None,4,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10741,Hyderabad,Mumbai,1087.8,4.3,Small,Road,2024-07-20 06:00:00,4,Moderate,Rainy,System Outage,0,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10742,Bangalore,Kolkata,721.3,2.22,Small,Road,2024-06-09 03:00:00,2,Moderate,Clear,None,1,3PL-C,Low,<function <lambda> at 0x7cd864291300>,Cancelled
10743,Mumbai,Kolkata,791.8,7.28,Oversize,Road,2024-04-16 04:00:00,9,Heavy,Clear,None,3,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10744,Hyderabad,Mumbai,801.1,3.64,Medium,Rail,2024-09-07 09:00:00,9,Clear,Clear,None,1,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10745,Delhi,Mumbai,894.4,5.28,Medium,Road,2024-10-07 10:00:00,9,Heavy,Clear,None,3,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10746,Kolkata,Kolkata,1079.9,6.8,Small,Road,2024-02-25 12:00:00,1,Clear,Foggy,None,0,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10747,Hyderabad,Bangalore,1094.9,0.5,Oversize,Road,2024-05-06 22:00:00,4,Clear,Stormy,None,3,3PL-A,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10748,Kolkata,Mumbai,720.7,6.11,Large,Air,2024-04-15 08:00:00,1,Heavy,Clear,None,4,3PL-B,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10749,Delhi,Mumbai,925.9,7.97,Oversize,Air,2024-11-11 02:00:00,1,Heavy,Clear,None,0,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10750,Hyderabad,Mumbai,793.9,6.04,Medium,Rail,2024-02-18 05:00:00,8,Moderate,Foggy,None,3,3PL-B,Low,<function <lambda> at 0x7cd864291300>,On-Time
10751,Bangalore,Hyderabad,980.5,3.24,Oversize,Rail,2024-09-03 00:00:00,3,Clear,Rainy,None,1,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10752,Bangalore,Chennai,998.4,4.61,Oversize,Road,2024-03-13 21:00:00,6,Heavy,Stormy,None,0,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10753,Delhi,Mumbai,536.0,9.11,Small,Rail,2024-09-16 05:00:00,3,Clear,Clear,None,1,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10754,Hyderabad,Delhi,899.0,7.0,Oversize,Air,2024-08-29 02:00:00,1,Heavy,Clear,Strike,0,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
